Time (sec) ,  Temperature (C) ,  RMS Voltage Ch2 (v) ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  
273,190.9,2.320
274,191.3,2.320
275,191.6,2.320
276,191.9,2.330
277,192.2,2.330
278,192.5,2.330
279,192.8,2.330
280,193.1,2.330
281,193.4,2.330
282,193.7,2.320
283,194.0,2.320
284,194.3,2.320
285,194.6,2.320
286,195.0,2.330
287,195.3,2.330
288,195.6,2.330
289,195.8,2.330
290,196.1,2.330
291,196.4,2.320
292,196.8,2.320
293,197.1,2.320
294,197.4,2.320
295,197.6,2.320
296,197.9,2.330
297,198.2,2.330
298,198.6,2.330
299,198.8,2.330
300,199.1,2.330
301,199.4,2.330
302,199.7,2.320
303,200.0,2.320
304,200.3,2.320
305,200.6,2.320
306,200.9,2.320
307,201.2,2.320
308,201.5,2.320
309,201.7,2.330
310,202.1,2.330
311,202.4,2.330
312,202.7,2.330
313,202.9,2.320
314,203.2,2.320
315,203.5,2.320
316,203.8,2.320
317,204.1,2.320
318,204.4,2.320
319,204.7,2.330
320,204.9,2.330
321,205.2,2.330
322,205.6,2.320
323,205.8,2.320
324,206.1,2.320
325,206.4,2.310
326,206.7,2.320
327,206.9,2.320
328,207.3,2.320
329,207.5,2.330
330,207.8,2.330
331,208.1,2.320
332,208.3,2.320
333,208.6,2.320
334,208.9,2.310
335,209.2,2.310
336,209.5,2.310
337,209.7,2.310
338,210.0,2.310
339,210.3,2.320
340,210.5,2.320
341,210.9,2.320
342,211.1,2.320
343,211.4,2.320
344,211.7,2.320
345,211.9,2.310
346,212.2,2.310
347,212.5,2.310
348,212.8,2.300
349,213.1,2.310
350,213.3,2.310
351,213.6,2.310
352,213.8,2.310
353,214.2,2.310
354,214.4,2.320
355,214.7,2.320
356,214.9,2.310
357,215.2,2.310
358,215.5,2.310
359,215.8,2.310
360,216.0,2.300
361,216.3,2.300
362,216.5,2.300
363,216.8,2.300
364,217.1,2.300
365,217.4,2.300
366,217.6,2.300
367,217.9,2.300
368,218.1,2.300
369,218.4,2.300
370,218.6,2.300
371,219.0,2.300
372,219.2,2.300
373,219.5,2.300
374,219.7,2.300
375,220.0,2.300
376,220.2,2.290
377,220.5,2.290
378,220.8,2.290
379,221.0,2.280
380,221.3,2.290
381,221.5,2.290
382,221.8,2.290
383,222.1,2.290
384,222.3,2.290
385,222.6,2.290
386,222.8,2.290
387,223.1,2.290
388,223.3,2.280
389,223.6,2.280
390,223.9,2.280
391,224.1,2.270
392,224.3,2.270
393,224.6,2.280
394,224.8,2.280
395,225.1,2.270
396,225.4,2.270
397,225.6,2.270
398,225.9,2.270
399,226.1,2.270
400,226.3,2.270
401,226.6,2.270
402,226.9,2.270
403,227.1,2.270
404,227.4,2.270
405,227.6,2.270
406,227.8,2.260
407,228.1,2.260
408,228.4,2.260
409,228.6,2.250
410,228.8,2.250
411,229.1,2.250
412,229.3,2.250
413,229.6,2.250
414,229.9,2.250
415,230.1,2.250
416,230.3,2.250
417,230.6,2.250
418,230.8,2.240
419,231.0,2.240
420,231.3,2.240
421,231.6,2.230
422,231.8,2.230
423,232.0,2.230
424,232.2,2.220
425,232.5,2.220
426,232.8,2.220
427,233.0,2.220
428,233.2,2.220
429,233.5,2.220
430,233.7,2.220
431,233.9,2.220
432,234.2,2.220
433,234.4,2.210
434,234.7,2.210
435,234.9,2.210
436,235.1,2.210
437,235.3,2.200
438,235.6,2.200
439,235.9,2.200
440,236.1,2.190
441,236.3,2.190
442,236.5,2.180
443,236.8,2.180
444,237.0,2.180
445,237.3,2.180
446,237.5,2.180
447,237.7,2.180
448,237.9,2.180
449,238.2,2.180
450,238.4,2.170
451,238.7,2.170
452,238.9,2.160
453,239.1,2.150
454,239.3,2.150
455,239.6,2.150
456,239.8,2.140
457,240.1,2.140
458,240.3,2.140
459,240.5,2.130
460,240.7,2.130
461,240.9,2.130
462,241.2,2.130
463,241.4,2.130
464,241.6,2.130
465,241.9,2.130
466,242.1,2.120
467,242.3,2.120
468,242.6,2.110
469,242.8,2.110
470,243.0,2.110
471,243.2,2.100
472,243.4,2.090
